quantity_id,recipe_id,ingredient_id,max_qty,min_qty,unit,preparation,optional
3310,622,2410,0.25,0.25,cup(s),plain,False
3311,623,1025,0.75,0.75,teaspoon(s),,False
3312,624,1225,0.33,0.33,cup(s),crumbled,False
3314,627,3640,2.0,2.0,tablespoon(s),chopped,False
3316,627,1062,1.0,1.0,pound(s),,False
3317,628,1860,0.75,0.75,teaspoon(s),,False
3318,629,828,4.0,4.0,ounce(s)," drained, hot ",False
3320,631,2577,0.5,0.5,cup(s)," chopped, toasted ",False
3321,632,1339,0.25,0.25,teaspoon(s),,False
3322,632,841,3.0,3.0,cup(s),cooled,False
3324,633,2855,1.0,1.0,teaspoon(s),,False
3325,634,947,1.0,1.0,teaspoon(s),,False
3326,634,3461,0.5,0.5,teaspoon(s),crushed,False
3328,634,3021,1.0,1.0,teaspoon(s),,False
3332,636,718,1.0,1.0,tablespoon(s),minced,False
3333,636,1267,1.0,1.0,tablespoon(s),,False
3334,638,1267,2.0,2.0,tablespoon(s),,False
3336,638,3636,0.5,0.5,cup(s),,False
3337,641,802,3.0,3.0,cup(s),hot,False
3338,641,1650,0.5,0.5,cup(s)," sliced, for garnish ",False
3339,642,1858,2.0,2.0,tablespoon(s),,False
3340,643,2196,0.5,0.5,cup(s),,False
3341,643,3595,2.0,2.0,teaspoon(s),,False
3342,644,1359,0.5,0.5,cup(s)," part-skim, grated ",False
3343,646,2092,15.0,15.0,ounce(s),,False
3344,647,732,1.0,1.0,tablespoon(s),,False
3345,648,2523,0.5,0.5,cup(s),grated,False
3346,648,718,2.0,2.0,tablespoon(s),chopped,False
3347,649,3813,0.25,0.25,cup(s),,False
3348,649,3162,2.0,2.0,tablespoon(s),toasted,False
3349,649,3021,0.25,0.25,teaspoon(s),,False
3350,649,2591,1.0,1.0,dash(es),,False
3352,650,2252,30.0,30.0,ounce(s),,False
3353,651,3021,0.5,0.5,teaspoon(s),,False
3354,651,219,0.13,0.13,teaspoon(s),,False
3355,652,142,0.13,0.13,teaspoon(s),crushed,False
3356,653,3021,0.5,0.5,teaspoon(s),,False
3357,654,718,1.0,1.0,tablespoon(s),chopped,False
3358,654,351,2.0,2.0,tablespoon(s),,False
3359,656,3021,1.25,1.25,teaspoon(s),,False
3360,657,219,1.0,1.0,teaspoon(s),,False
3361,658,3636,2.0,2.0,tablespoon(s),,False
3362,658,3618,1.0,1.0,tablespoon(s),,False
3363,658,736,1.0,1.0,tablespoon(s),snipped,False
3365,659,1292,1.0,1.0,tablespoon(s),,False
3366,659,2523,2.0,2.0,tablespoon(s)," or Romano cheese, grated ",False
3369,660,3107,2.0,2.0,tablespoon(s),,False
3370,660,3334,0.5,0.5,teaspoon(s),,False
3371,662,3618,0.33,0.33,cup(s),,False
3372,662,704,2.0,2.0,tablespoon(s),chopped,False
3373,662,2527,2.0,2.0,tablespoon(s),chopped,False
3376,665,802,3.5,3.5,cup(s),,False
3377,665,1648,0.5,0.5,cup(s),sliced,False
3378,666,1215,1.0,1.0,cup(s),,False
3379,667,2523,1.33,1.33,cup(s),grated,False
3380,669,3368,0.67,0.67,cup(s),from sweet pickles,False
3383,671,1524,1.0,1.0,10 oz. package(s),,False
3384,671,1292,0.25,0.25,cup(s),chopped,False
3385,673,1684,1.0,1.0,teaspoon(s),,False
3387,675,2019,1.0,1.0,tablespoon(s),,False
3388,677,704,2.0,2.0,tablespoon(s),chopped,False
3389,678,1350,1.0,1.0,tablespoon(s),,False
3390,678,3649,1.0,1.0,tablespoon(s),,False
3391,679,1715,0.5,0.5,cup(s),grated,False
3394,680,3287,12.0,12.0,ounce(s),cooked,False
3397,683,2881,2.0,2.0,tablespoon(s),,False
3398,683,3618,1.0,1.0,tablespoon(s),,False
3399,683,1025,1.0,1.0,tablespoon(s),,False
3401,687,2999,0.5,0.5,teaspoon(s),,False
3402,687,3697,0.5,0.5,teaspoon(s),,False
3403,688,2270,2.0,2.0,teaspoon(s),minced,False
3404,689,2019,2.0,2.0,tablespoon(s),,False
3405,689,142,0.5,0.5,teaspoon(s),,False
3406,691,3283,1.0,1.0,tablespoon(s),,False
3407,691,3107,1.0,1.0,tablespoon(s),,False
3408,692,1579,1.0,1.0,teaspoon(s),,False
3409,692,3063,0.5,0.5,teaspoon(s),,False
3410,693,1780,2.0,2.0,tablespoon(s),,False
3411,693,1025,2.5,2.5,tablespoon(s),,False
3412,693,2881,3.0,3.0,tablespoon(s),,False
3413,694,2130,2.0,2.0,tablespoon(s),,False
3414,694,3787,1.0,1.0,teaspoon(s),,False
3415,695,550,2.0,2.0,tablespoon(s),,False
3417,697,1108,0.5,0.5,teaspoon(s),,False
3418,697,1714,0.25,0.25,teaspoon(s),,False
3419,698,3021,1.0,1.0,tablespoon(s),,False
3420,698,363,1.0,1.0,tablespoon(s),melted,False
3422,698,3649,1.0,1.0,tablespoon(s),,False
3424,699,1055,1.0,1.0,teaspoon(s),chopped,False
3425,700,3021,0.5,0.5,teaspoon(s),,False
3426,701,30,3.0,3.0,tablespoon(s),,False
3427,701,12,1.5,1.5,cup(s),,False
3428,702,3021,1.25,1.25,teaspoon(s),,False
3429,703,1858,0.25,0.25,cup(s),,False
3430,704,363,1.0,1.0,tablespoon(s),,False
3431,704,718,0.25,0.25,cup(s),finely chopped,False
3432,705,3480,1.0,1.0,8 oz. can(s),crushed,False
3433,705,1865,0.75,0.75,cup(s),shredded,False
3434,706,219,0.25,0.25,teaspoon(s),,False
3435,706,2854,0.25,0.25,teaspoon(s),,False
3436,706,1685,1.0,1.0,pinch(es),,False
3437,707,1690,0.25,0.25,teaspoon(s),,False
3438,707,1577,0.25,0.25,teaspoon(s),,False
3439,708,1352,1.0,1.0,tablespoon(s),,False
3443,709,550,1.0,1.0,tablespoon(s),,False
3444,710,1106,1.0,1.0,teaspoon(s),,False
3445,710,3703,0.33,0.33,cup(s),,False
3446,712,1088,2.0,2.0,tablespoon(s),chopped,False
3447,712,3110,3.0,3.0,tablespoon(s),,False
3448,712,2442,1.0,1.0,tablespoon(s),,False
3449,713,3577,3.0,3.0,tablespoon(s),,False
3450,614,4229,3.0,3.0,cup(s),drained,False
3451,614,802,3.0,3.0,cup(s),hot,False
3452,616,603,0.5,0.5,cup(s),shredded,False
3453,616,2358,0.5,0.5,cup(s),shredded,False
3454,617,1029,0.5,0.5,teaspoon(s),,False
3455,617,3021,0.25,0.25,teaspoon(s),,True
3456,623,1780,0.75,0.75,teaspoon(s),,False
3457,623,2442,0.33,0.33,cup(s),,False
3458,623,1686,0.5,0.5,teaspoon(s),,False
3459,623,219,0.25,0.25,teaspoon(s),,False
3461,625,848,3.33,3.33,cup(s),drained,False
3463,628,956,0.13,0.13,teaspoon(s),,False
3464,628,1062,4.0,4.0,ounce(s)," or linguine, cooked, drained ",False
3467,630,1713,0.25,0.25,teaspoon(s),,False
3468,630,841,3.0,3.0,cup(s),,False
3469,631,351,0.25,0.25,cup(s),packed,False
3470,631,2449,0.5,0.5,teaspoon(s),,False
3471,631,1690,0.5,0.5,teaspoon(s),,False
3476,633,2187,1.0,1.0,cup(s),shredded,False
3477,634,1339,0.5,0.5,teaspoon(s),,False
3478,634,3363,1.0,1.0,tablespoon(s),minced,False
3479,634,554,2.0,2.0,teaspoon(s)," drained, minced ",False
3480,634,718,2.0,2.0,tablespoon(s),minced,False
3481,634,2541,1.0,0.5,pound(s),,False
3482,636,911,0.5,0.5,cup(s),,False
3484,638,3649,0.5,0.5,cup(s),,False
3485,638,363,1.0,1.0,tablespoon(s),,False
3486,640,802,3.0,3.0,cup(s),,False
3487,640,603,2.0,2.0,ounce(s),shredded,False
3489,641,3480,0.5,0.5,cup(s)," finely chopped, for garnish ",False
3490,642,2518,1.0,1.0,teaspoon(s),,False
3491,642,3021,0.25,0.25,teaspoon(s),,False
3492,642,1339,0.13,0.13,teaspoon(s),,False
3493,643,1780,1.0,1.0,tablespoon(s),,False
3494,644,2523,3.0,3.0,tablespoon(s),,False
3495,644,1367,0.5,0.5,cup(s),chopped,False
3498,646,2187,1.5,1.5,cup(s),grated,False
3499,648,3021,0.5,0.5,teaspoon(s),or to taste,False
3500,648,219,0.25,0.25,teaspoon(s),,False
3501,648,580,0.13,0.13,teaspoon(s),,False
3502,648,1133,8.0,8.0,ounce(s),cooked,False
3504,649,718,0.0,0.0,sprig(s),for garnish,False
3505,650,2187,4.0,4.0,ounce(s),shredded,True
3506,651,2518,0.5,0.5,teaspoon(s),,False
3507,651,2738,1.5,1.5,teaspoon(s),,False
3508,651,12,2.25,2.25,cup(s),or skim milk,False
3509,651,2144,0.67,0.67,pound(s)," 4 cups, grated ",False
3510,652,219,0.13,0.13,teaspoon(s),ground,False
3511,652,3287,8.0,8.0,ounce(s)," cooked, drained ",False
3512,652,2523,0.33,0.33,cup(s),grated,False
3513,653,1339,0.5,0.5,teaspoon(s),,False
3514,653,1798,0.25,0.25,teaspoon(s),,False
3515,653,841,2.0,2.0,cup(s),,False
3520,656,3461,0.75,0.75,teaspoon(s),crushed,False
3521,656,3334,0.5,0.5,teaspoon(s),,False
3522,656,1339,0.25,0.25,teaspoon(s),,False
3523,656,439,19.0,19.0,ounce(s)," drained, rinsed ",False
3524,656,718,0.33,0.33,cup(s),chopped,False
3525,657,3649,10.0,10.0,cup(s),,False
3526,657,347,3.0,3.0,cup(s),uncooked,False
3527,658,678,1.0,1.0,teaspoon(s),,False
3528,658,3021,0.5,0.5,teaspoon(s),,False
3529,660,2260,0.75,0.75,cup(s),cut julienne strips,False
3530,660,1434,0.75,0.75,cup(s),cut julienne strips,False
3531,660,3573,0.25,0.25,cup(s),chopped,False
3533,663,738,0.25,0.25,teaspoon(s),,False
3534,663,2106,1.0,1.0,cup(s),,False
3535,665,2260,0.5,0.5,cup(s),grated,False
3536,665,585,0.5,0.5,cup(s),thinly sliced,False
3537,665,3618,3.0,3.0,tablespoon(s),,False
3538,666,2523,2.0,2.0,tablespoon(s),grated,False
3539,666,718,2.0,2.0,teaspoon(s),snipped,False
3540,666,3697,0.13,0.13,teaspoon(s),ground,False
3541,667,3227,8.0,8.0,ounce(s),shredded,True
3546,671,3021,1.0,1.0,teaspoon(s),,False
3549,673,1688,1.0,1.0,teaspoon(s),,False
3550,673,374,2.0,2.0,tablespoon(s),,False
3551,673,2634,0.25,0.25,cup(s),,False
3552,675,1032,1.0,1.0,teaspoon(s),,False
3553,675,1339,0.13,0.13,teaspoon(s),,False
3554,676,1267,0.25,0.25,cup(s),,False
3555,676,3021,0.5,0.5,teaspoon(s),,False
3556,676,125,0.5,0.5,teaspoon(s),,False
3557,678,1029,0.25,0.25,teaspoon(s),,False
3561,682,203,0.5,0.5,cup(s),chopped,False
3562,683,3415,0.5,0.5,teaspoon(s),,False
3563,683,1577,0.13,0.13,teaspoon(s),,False
3564,684,236,1.5,1.5,teaspoon(s),,False
3565,684,718,1.5,1.5,teaspoon(s),chopped,False
3566,684,704,1.5,1.5,teaspoon(s),chopped,False
3567,684,3021,0.25,0.25,teaspoon(s),,False
3568,684,219,0.13,0.13,teaspoon(s),,False
3569,685,1490,1.0,1.0,10 oz. package(s)," cooked, well-drained ",False
3570,685,2428,0.25,0.25,teaspoon(s),ground,False
3571,685,219,0.13,0.13,teaspoon(s),ground,False
3572,685,2140,0.5,0.5,cup(s),grated,False
3573,686,2358,0.5,0.5,cup(s),shredded,False
3575,687,12,2.0,2.0,cup(s),,False
3576,687,1492,1.0,1.0,pound(s),,False
3578,688,219,0.25,0.25,teaspoon(s),,False
3579,688,142,1.5,1.5,teaspoon(s),crumbled,False
3580,688,1086,1.0,1.0,teaspoon(s),crumbled,False
3582,689,3460,0.5,0.5,teaspoon(s),,False
3583,689,1086,0.5,0.5,teaspoon(s),,False
3584,689,219,0.25,0.25,teaspoon(s),ground,False
3585,689,2442,2.0,2.0,tablespoon(s),,False
3586,690,802,3.0,3.0,cup(s),cooked in apple juice,False
3587,690,2903,0.33,0.33,cup(s),,False
3588,690,3162,0.33,0.33,cup(s),toasted,False
3589,690,60,0.25,0.25,cup(s),,False
3590,691,3090,0.5,0.5,teaspoon(s),toasted,True
3591,692,1798,5.0,5.0,drop(s),,False
3592,692,3507,0.25,0.25,cup(s),finely crushed,False
3594,693,1086,1.5,1.5,teaspoon(s),crumbled,False
3595,694,480,1.0,1.0,teaspoon(s)," chopped, seeded ",False
3596,694,3021,0.75,0.75,teaspoon(s),,False
3597,694,1648,3.0,3.0,tablespoon(s),chopped,False
3598,697,3021,0.5,0.5,teaspoon(s),,False
3599,697,781,1.0,1.0,cup(s),or lowfat milk,False
3600,697,1225,0.33,0.33,cup(s),crumbled,False
3601,699,2591,0.13,0.13,teaspoon(s),,False
3605,701,1577,0.75,0.75,teaspoon(s),,False
3606,702,947,1.0,1.0,teaspoon(s),,False
3607,702,3334,1.0,1.0,teaspoon(s),,False
3608,702,1339,0.25,0.25,teaspoon(s),,False
3609,702,718,0.25,0.25,cup(s),chopped,False
3610,702,3287,8.0,8.0,ounce(s),cooked,False
3612,705,3021,0.25,0.25,teaspoon(s),,False
3613,705,219,0.13,0.13,teaspoon(s),,False
3614,706,1684,1.0,1.0,pinch(es),,False
3615,706,2442,2.0,2.0,tablespoon(s),,False
3616,706,2201,6.0,6.0,ounce(s)," or similar pasta, cooked ",False
3617,706,2634,0.25,0.25,cup(s)," or slivered almonds, toasted ",False
3618,707,841,0.75,0.75,cup(s),,False
3619,707,1648,0.25,0.25,cup(s),sliced,False
3620,710,3334,2.0,2.0,tablespoon(s),,False
3622,711,1577,0.25,0.25,teaspoon(s),,False
3623,711,203,1.0,1.0,cup(s),cut in 1 1/2-inch strips,False
3624,711,3008,2.0,2.0,ounce(s),cut in 1 1/2-inch pieces,True
3625,713,142,0.75,0.75,teaspoon(s),crushed,False
3626,713,3021,0.5,0.5,teaspoon(s),,False
3627,713,947,0.25,0.25,teaspoon(s),,False
3628,713,1339,0.13,0.13,teaspoon(s),,False
3629,713,3618,2.0,2.0,teaspoon(s),,False
3630,682,2527,0.5,0.5,cup(s),minced,False
3634,682,374,2.0,2.0,tablespoon(s),,False
3635,682,3842,2.0,2.0,envelope(s),2 ounces each,False
3637,682,1237,0.5,0.5,teaspoon(s),,False
3638,682,3480,1.0,1.0,cup(s),chopped,False
3640,696,2108,1.0,1.0,6 oz. package(s),,False
3641,696,60,1.33,1.33,cup(s),or cider,False
3642,696,3649,1.0,1.0,cup(s),,False
3643,696,363,2.0,2.0,tablespoon(s),,False
3644,696,1367,1.0,1.0,cup(s),sliced,False
3645,696,585,0.5,0.5,cup(s),chopped,False
3646,696,2282,0.5,0.5,cup(s),chopped,False
3647,696,2527,0.5,0.5,cup(s),finely chopped,False
3648,696,3650,1.0,1.0,8 oz. can(s),sliced,False
3650,693,1577,0.5,0.5,teaspoon(s),,False
3652,626,2435,1.0,1.0,tablespoon(s),,False
3659,626,678,2.0,2.0,tablespoon(s),,False
3660,626,968,1.0,1.0,teaspoon(s),,False
3661,626,821,1.0,1.0,cup(s),,False
3662,626,4229,1.0,1.0,cup(s),,False
3663,626,3480,1.0,1.0,28 oz. can(s)," chopped, reserve juice ",False
3664,626,3021,1.0,1.0,teaspoon(s),,False
3665,626,1339,0.5,0.5,teaspoon(s),,False
3666,626,736,2.0,2.0,tablespoon(s),finely chopped,True
3667,646,527,1.0,1.0,cup(s),,False
3670,645,2562,3.0,3.0,tablespoon(s),or vegetable oil,False
3673,645,1486,1.0,1.0,10 oz. package(s),,False
3674,645,638,1.13,1.13,cup(s),,False
3675,645,3636,1.0,1.0,teaspoon(s),,False
3676,645,889,1.0,1.0,tablespoon(s),,False
3677,645,3283,1.0,1.0,tablespoon(s),,False
3678,645,3162,0.33,0.33,cup(s),toasted,False
3679,645,719,0.5,0.5,cup(s),,False
3680,751,2253,1.0,1.0,quart(s)," (4 medium) peeled, cored and sliced ",False
3681,751,1684,1.0,1.0,teaspoon(s),,False
3682,751,3649,0.25,0.25,cup(s),,False
3683,751,3334,1.0,1.0,tablespoon(s),,True
3684,1020,756,2.0,2.0,16 oz. can(s),,False
3685,1020,967,1.0,1.0,cup(s)," peeled, seeded, sliced ",False
3686,1020,1648,0.5,0.5,cup(s),sliced,False
3687,1020,2442,2.0,2.0,tablespoon(s),,False
3688,1020,2196,8.0,8.0,ounce(s),,False
3689,1020,1573,1.0,1.0,clove(s),minced,False
3690,1020,1334,1.0,1.0,tablespoon(s),grated,False
3691,1020,2026,0.5,0.5,teaspoon(s),,False
3692,1020,1029,0.5,0.5,teaspoon(s),,False
3693,1020,804,3.0,3.0,cup(s),shredded,False
3694,1020,585,1.0,1.0,cup(s),sliced,False
3695,1020,2936,0.5,0.5,cup(s),chopped,False
3696,1020,3298,3.0,3.0,quart(s),chopped,False
3697,1020,28,1.5,1.5,quart(s),,False
3698,1021,2323,2.0,2.0,tablespoon(s),mild,False
3699,1021,2442,1.0,1.0,teaspoon(s),,False
3700,1021,1798,3.0,2.0,drop(s),,True
3702,1021,3697,0.25,0.25,teaspoon(s),,False
3703,1021,841,2.5,2.5,cup(s),cooked in chicken broth with saffron,False
3704,1021,2287,0.5,0.5,cup(s)," seeded, diced ",False
3705,1021,203,0.5,0.5,cup(s)," seeded, diced ",False
3706,1021,1650,0.25,0.25,cup(s),sliced,False
3707,1021,2658,0.25,0.25,cup(s),sliced,False
3709,1022,3551,3.0,2.0,pound(s),,False
3712,1022,2282,0.5,0.5,cup(s),finely chopped,False
3714,1022,142,0.5,0.5,teaspoon(s),crumbled,False
3715,1022,3460,0.25,0.25,teaspoon(s),,False
3716,1022,3531,1.0,1.0,cup(s),fat-skimmed,False
3719,1022,889,1.0,1.0,tablespoon(s),,False
3720,1022,3649,0.25,0.25,cup(s),cold,False
3721,1022,718,2.0,2.0,tablespoon(s),chopped,False
3722,1023,2457,0.25,0.25,cup(s),,False
3723,1023,2454,0.25,0.25,cup(s),,False
3724,1023,2129,2.0,2.0,tablespoon(s),,False
3725,1023,1334,1.0,1.0,teaspoon(s),grated,False
3726,1023,1025,1.5,1.5,teaspoon(s),,False
3728,1023,3149,3.5,3.5,pound(s),,False
3729,1023,873,1.0,1.0,cup(s),lightly crushed,False
3731,1023,2457,0.5,0.5,cup(s),,False
3732,1023,1648,0.5,0.5,cup(s),thinly sliced,False
3733,1023,732,2.0,2.0,tablespoon(s),,False
3734,1023,1334,1.0,1.0,teaspoon(s),grated,False
3735,1024,4286,2.0,2.0,pound(s),,False
3737,1024,2518,0.5,0.5,teaspoon(s),,False
3738,1024,1520,0.5,0.5,cup(s),,False
3739,1024,3649,0.33,0.33,cup(s),,False
3740,1024,351,2.0,2.0,tablespoon(s),,False
3741,1024,3283,2.0,2.0,teaspoon(s),,False
3742,1024,1690,0.5,0.5,teaspoon(s),,False
3743,1024,2527,2.0,2.0,tablespoon(s),chopped,False
3745,1025,374,2.0,2.0,tablespoon(s),,False
3746,1025,585,1.0,1.0,cup(s),chopped,False
3747,1025,2282,0.5,0.5,cup(s),chopped,False
3748,1025,1108,1.0,1.0,teaspoon(s),,False
3749,1025,2722,0.25,0.25,teaspoon(s),,False
3750,1025,1071,7.0,7.0,ounce(s),,False
3751,1025,638,0.5,0.5,cup(s),,False
3752,1025,1038,1.0,1.0,16 oz. can(s),,False
3753,1026,3298,6.0,6.0,cup(s),washed leaves,False
3754,1026,851,2.0,2.0,cup(s),cubed,False
3755,1026,1337,3.0,3.0,cup(s)," cut in sections, drained, juice reserved ",False
3756,1026,2283,2.0,2.0,cup(s)," cut in sections, drained, juice reserved ",False
3757,1026,1780,1.0,1.0,teaspoon(s),,False
3758,1026,1135,0.5,0.5,teaspoon(s),,False
3759,1026,2518,0.5,0.5,teaspoon(s),,False
3760,1026,1577,0.25,0.25,teaspoon(s),,False
3761,1026,2690,0.5,0.5,teaspoon(s),,False
3762,1026,1690,1.0,1.0,dash(es),,False
3763,1026,2130,0.25,0.25,cup(s),,False
3766,1027,3299,12.0,12.0,ounce(s)," washed, stemmed ",False
3767,1027,2092,0.67,0.67,cup(s),,False
3768,1027,1025,2.0,2.0,teaspoon(s),,False
3769,1027,2394,0.33,0.33,cup(s),coarsely chopped,False
3771,1027,1292,2.0,2.0,tablespoon(s),chopped,False
3773,1028,2121,1.0,1.0,cup(s),,False
3774,1028,2129,2.0,2.0,teaspoon(s),,False
3775,1028,1334,1.0,1.0,teaspoon(s),minced,False
3777,1028,3002,8.0,8.0,cup(s)," washed, torn ",False
3778,1028,736,0.25,0.25,cup(s),chopped,True
3779,1028,1648,0.25,0.25,cup(s),diagonally sliced,False
3781,1028,35,0.25,0.25,cup(s)," toasted, sliced ",False
3782,1028,3090,2.0,2.0,tablespoon(s),toasted,True
3783,1029,2037,0.67,0.67,cup(s),uncooked,False
3784,1029,3649,1.5,1.5,cup(s),,False
3785,1029,2130,0.25,0.25,cup(s),,False
3786,1029,1648,2.0,2.0,tablespoon(s),chopped,False
3787,1029,3392,1.0,1.0,dash(es),,False
3788,1029,804,1.0,1.0,cup(s),diced,False
3789,1029,585,0.5,0.5,cup(s),diced,False
3790,1029,967,0.5,0.5,cup(s),diced,False
3791,1029,203,0.25,0.25,cup(s),diced,False
3792,1029,2630,2.0,2.0,ounce(s),chopped,False
3793,1029,3002,4.0,4.0,cup(s)," washed, dried ",False
3796,1030,2645,1.0,1.0,8 oz. can(s),,False
3797,1030,1880,12.0,12.0,ounce(s),,False
3798,1030,363,1.0,1.0,tablespoon(s),,False
3799,1030,2282,1.0,1.0,cup(s),chopped,False
3800,1030,802,4.0,4.0,cup(s),,False
3801,1030,975,0.75,0.75,cup(s),,False
3802,1030,2200,0.75,0.75,cup(s),chopped,False
3803,1030,638,0.5,0.5,cup(s),,False
3804,1030,965,2.0,1.0,tablespoon(s),diced,False
3806,1031,1086,0.5,0.5,teaspoon(s),,False
3807,1031,1577,0.25,0.25,teaspoon(s),,False
3808,1031,2449,0.25,0.25,teaspoon(s),,False
3809,1031,1339,0.25,0.25,teaspoon(s),,False
3811,1031,1367,4.0,4.0,ounce(s),sliced,False
3812,1031,527,8.0,8.0,ounce(s),,False
3813,1031,2234,0.25,0.25,cup(s),,False
3815,1032,1238,1.5,1.5,cup(s),,False
3816,1032,2282,0.5,0.5,cup(s),finely chopped,False
3817,1032,12,0.5,0.5,cup(s),,False
3818,1032,718,2.0,2.0,tablespoon(s),chopped,False
3819,1032,3021,2.0,2.0,teaspoon(s),,False
3820,1032,2738,2.0,2.0,teaspoon(s),,False
3821,1032,2735,2.0,2.0,teaspoon(s),,False
3822,1032,3787,1.0,1.0,teaspoon(s),,False
3823,1032,1081,0.5,0.5,teaspoon(s),crumbled,False
3824,1032,1339,0.25,0.25,teaspoon(s),,False
3825,1032,1708,2.0,2.0,pound(s),,False
3827,1033,2454,0.5,0.5,cup(s),,False
3828,1033,1882,0.25,0.25,cup(s),canned,False
3829,1033,2457,2.0,2.0,tablespoon(s),,False
3830,1033,3550,2.0,1.5,pound(s),,False
3832,1033,872,1.0,1.0,cup(s),,False
3833,1034,3618,1.0,1.0,tablespoon(s),,False
3835,1034,2270,2.0,2.0,clove(s),minced,False
3838,1034,632,1.0,1.0,pound(s)," trimmed, cut in 3-inch pieces ",False
3840,1034,347,1.0,1.0,cup(s),,False
3841,1034,638,3.0,3.0,cup(s),unsalted,False
3842,1034,3021,1.0,1.0,teaspoon(s),,False
3843,1034,1700,0.5,0.5,teaspoon(s),,False
3844,1035,3287,6.0,6.0,ounce(s),,False
3846,1035,2523,0.33,0.33,cup(s),grated,False
3847,1035,2220,2.5,2.5,tablespoon(s),melted,False
3848,1035,2282,1.0,1.0,cup(s),chopped,False
3850,1035,117,1.0,1.0,10 oz. package(s)," thawed, drained ",False
3851,1035,1267,2.0,2.0,tablespoon(s),,False
3852,1035,2722,1.0,1.0,teaspoon(s),,False
3853,1035,1339,0.13,0.13,teaspoon(s),,False
3854,1035,2417,1.5,1.5,cup(s),,False
3855,1035,851,2.0,2.0,cup(s),cut in 1/2-inch cubes,False
3856,1036,3799,3.0,3.0,tablespoon(s),divided,False
3857,1036,1484,1.0,1.0,loaf,thawed,False
3858,1036,2442,1.0,1.0,tablespoon(s),,False
3859,1036,2358,6.0,6.0,ounce(s),shredded,False
3861,1036,3231,6.0,6.0,ounce(s),shredded,False
3863,1036,736,2.0,2.0,teaspoon(s),chopped,False
3865,1037,3063,1.0,1.0,teaspoon(s),,False
3866,1037,980,0.25,0.25,teaspoon(s),,False
3867,1037,3041,0.25,0.25,teaspoon(s),,False
3868,1037,3697,0.25,0.25,teaspoon(s),,False
3869,1037,386,1.0,1.0,cup(s),,False
3870,1037,2108,12.0,12.0,ounce(s),,False
3871,1037,638,5.5,5.5,cup(s),divided,False
3872,1037,1288,1.0,1.0,pound(s),,False
3873,1037,35,2.0,2.0,tablespoon(s)," toasted, slivered ",False
3874,1037,2630,2.0,2.0,tablespoon(s),chopped,False
3875,1038,804,2.0,2.0,cup(s),chopped,False
3876,1038,1002,1.0,1.0,cup(s),fresh or canned,False
3877,1038,2288,0.5,0.5,cup(s),thinly sliced,False
3878,1038,585,0.5,0.5,cup(s),chopped,False
3879,1038,2577,0.5,0.5,cup(s),chopped,False
3880,1038,2130,0.5,0.5,cup(s),,False
3881,1038,2196,0.25,0.25,cup(s),,False
3882,1038,729,0.25,0.25,cup(s),,False
3883,1038,1690,0.25,0.25,teaspoon(s),,False
3884,1038,3002,4.0,4.0,cup(s)," washed, dried ",False
3885,1039,2194,0.75,0.75,cup(s),,False
3886,1039,2130,0.5,0.5,cup(s),,False
3887,1039,3021,0.25,0.25,teaspoon(s),,False
3888,1039,738,0.25,0.25,teaspoon(s),,False
3889,1039,802,3.0,3.0,cup(s),cooled,False
3891,1039,585,1.25,1.25,cup(s),chopped,False
3893,1039,3640,0.75,0.75,cup(s),chopped,False
3894,1039,2788,0.75,0.75,cup(s),,False
3897,1040,338,1.5,1.5,cup(s),,False
3898,1040,1360,0.5,0.5,cup(s),sliced,False
3899,1040,1648,0.25,0.25,cup(s),sliced,False
3900,1040,2287,0.25,0.25,cup(s),chopped,False
3901,1040,3538,1.0,1.0,cup(s)," diced, fully-cooked ",False
3903,1040,4289,0.5,0.5,cup(s),,False
3904,1040,2417,0.25,0.25,cup(s),,False
3905,1040,889,2.0,2.0,teaspoon(s),,False
3906,1040,1025,1.0,1.0,teaspoon(s),,False
3907,1040,1696,1.0,1.0,dash(es),,False
3908,1040,2523,2.0,2.0,tablespoon(s),grated,False
3909,1041,889,1.0,1.0,teaspoon(s),,False
3910,1041,1860,0.5,0.5,teaspoon(s),,False
3911,1041,3021,0.13,0.13,teaspoon(s),,False
3912,1041,2855,1.0,1.0,dash(es),,False
3913,1041,2125,0.25,0.25,cup(s),,False
3914,1041,3704,0.25,0.25,cup(s),,False
3915,1041,3528,0.5,0.5,pound(s)," or slices, cut in 1/2-inch strips ",False
3916,1041,1648,0.25,0.25,cup(s),thinly sliced,False
3917,1041,1573,1.0,1.0,clove(s),minced,False
3918,1041,2220,0.5,0.5,tablespoon(s),,False
3919,1042,1708,1.0,1.0,pound(s),,False
3920,1042,2282,1.0,1.0,cup(s),finely chopped,False
3922,1042,2527,1.0,1.0,tablespoon(s),,False
3923,1042,1087,1.0,1.0,tablespoon(s),,False
3925,1042,3480,1.0,1.0,cup(s),chopped,False
3926,1042,967,1.0,1.0,cup(s)," peeled, thinly sliced ",False
3927,1042,1225,2.0,2.0,ounce(s),,False
3929,1043,3304,10.0,10.0,ounce(s),uncooked,False
3930,1043,985,2.0,2.0,cup(s),,False
3931,1043,2305,2.0,2.0,cup(s),sliced,False
3932,1043,2287,2.0,2.0,cup(s),diced,False
3934,1043,911,0.5,0.5,cup(s),,False
3935,1043,1339,0.25,0.25,teaspoon(s),,False
3936,1043,2528,1.0,1.0,teaspoon(s),,False
